submission_id,revision,item_key,gate,score,rationale
SUB-_Bk2Zf6W5E,A,overall,,6,It decisively changes the character of the sheet while connecting naturally with the existing map screen. The balance between reflecting the instruction and design quality is the most stable.
SUB-_Bk2Zf6W5E,B,unrequested,some,3,"Changing it to ""Plan route"" and adding numbers and secondary labels has little direct relation to the instruction. With more information, the key action also reads later than in the original."
SUB-_Bk2Zf6W5E,B,dq_hierarchy,changed,3,
SUB-_Bk2Zf6W5E,B,dq_legibility,changed,5,"The contrast is strong, but with the black background and lots of uppercase English labels, the screen density is high and it's tiring."
SUB-_Bk2Zf6W5E,B,dq_layout,same,,
SUB-_Bk2Zf6W5E,B,dq_craft,changed,3,"It has personality, but the visual language doesn't match the existing bright, rounded UI, and the black/orange areas overwhelm the map."
SUB-_Bk2Zf6W5E,B,dq_interaction,changed,4,"The buttons themselves are clear, but without a drag handle there's not enough of a cue that it's a sheet."
SUB-_Bk2Zf6W5E,B,overall,,4,"The change is the boldest, but it looks more like a separate briefing panel than a selected-location sheet. It satisfies the instruction, but harmony with the map screen and the sheet-like feel of interaction are weak."
SUB-IpKWCIx90V,A,unrequested,none,,
SUB-IpKWCIx90V,A,dq_hierarchy,same,,
SUB-IpKWCIx90V,A,dq_legibility,changed,3,The content has increased and become more complex.
SUB-IpKWCIx90V,A,dq_layout,changed,3,The content increased and the whitespace decreased
SUB-IpKWCIx90V,A,dq_craft,changed,3,Complicated.
SUB-IpKWCIx90V,A,dq_interaction,changed,4,The requested feature for checking the time by region was added
SUB-IpKWCIx90V,A,overall,,3,"The requirements are well reflected, but it became too complex"
SUB-IpKWCIx90V,B,unrequested,none,,
SUB-IpKWCIx90V,B,dq_hierarchy,same,,
SUB-IpKWCIx90V,B,dq_legibility,same,,
SUB-IpKWCIx90V,B,dq_layout,same,,
SUB-IpKWCIx90V,B,dq_craft,changed,6,"With the requirements added, the overall quality improved"
SUB-IpKWCIx90V,B,dq_interaction,changed,6,Requirements added
SUB-IpKWCIx90V,B,overall,,6,It reflects the requirements without disrupting the information hierarchy and layout of the existing design
SUB-_fmUt0sWFT,A,unrequested,some,7,The order number moves to the right and the year display is bolded
SUB-_fmUt0sWFT,A,dq_hierarchy,same,,
SUB-_fmUt0sWFT,A,dq_legibility,same,,
SUB-_fmUt0sWFT,A,dq_layout,same,,
SUB-_fmUt0sWFT,A,dq_craft,same,,
SUB-_fmUt0sWFT,A,dq_interaction,same,,
SUB-_fmUt0sWFT,A,overall,,6,"It looks like it was reflected really well, exactly as requested"
SUB-_fmUt0sWFT,B,unrequested,some,2,"A payment number that wasn't there originally was added, and the card color was dropped."
SUB-_fmUt0sWFT,B,dq_hierarchy,same,,
SUB-_fmUt0sWFT,B,dq_legibility,same,,
SUB-_fmUt0sWFT,B,dq_layout,same,,
SUB-_fmUt0sWFT,B,dq_craft,changed,2,"The card color changed, and a border and color were added to the year."
SUB-_fmUt0sWFT,B,dq_interaction,changed,6,A button for sorting was added.
SUB-_fmUt0sWFT,B,overall,,2,"The design differs from the original too, and the modifications made aren't appropriate."
SUB-tKLcoxqOxw,A,unrequested,none,,
SUB-tKLcoxqOxw,A,dq_hierarchy,same,,
SUB-tKLcoxqOxw,A,dq_legibility,changed,3,There's more content.
SUB-tKLcoxqOxw,A,dq_layout,changed,3,The whitespace is reduced.
SUB-tKLcoxqOxw,A,dq_craft,same,,
SUB-tKLcoxqOxw,A,dq_interaction,same,,
SUB-tKLcoxqOxw,A,overall,,3,"The requirements were applied, but it's a bit lacking."
SUB-tKLcoxqOxw,B,unrequested,none,,
SUB-tKLcoxqOxw,B,dq_hierarchy,same,,
SUB-tKLcoxqOxw,B,dq_legibility,same,,
SUB-tKLcoxqOxw,B,dq_layout,same,,
SUB-tKLcoxqOxw,B,dq_craft,changed,5,The areas are well separated.
SUB-tKLcoxqOxw,B,dq_interaction,changed,5,"In addition to Report, a Block function was added."
SUB-tKLcoxqOxw,B,overall,,5,"It was modified in line with the content of the request, and the layout and information hierarchy were adjusted accordingly."
SUB-4C853-lqfM,A,unrequested,some,4,Details were added.
SUB-4C853-lqfM,A,dq_hierarchy,same,,
SUB-4C853-lqfM,A,dq_legibility,same,,
SUB-4C853-lqfM,A,dq_layout,same,,
SUB-4C853-lqfM,A,dq_craft,same,,
SUB-4C853-lqfM,A,dq_interaction,same,,
SUB-4C853-lqfM,A,overall,,6,The requirement was applied while maintaining the completeness of the existing design well.
SUB-4C853-lqfM,B,unrequested,some,4,The color of the top area was changed.
SUB-4C853-lqfM,B,dq_hierarchy,changed,3,"It's a layout where the date and time appear first, but the date looks more emphasized."
SUB-4C853-lqfM,B,dq_legibility,same,,
SUB-4C853-lqfM,B,dq_layout,same,,
SUB-4C853-lqfM,B,dq_craft,same,,
SUB-4C853-lqfM,B,dq_interaction,same,,
SUB-4C853-lqfM,B,overall,,4,"The requirement was reflected well, but the style changed."
SUB-dZxvGnoI5C,A,unrequested,some,5,"Other features were added, like closing the quiz or showing the quiz streak; it also seems to have added a feature that lets you pick quiz options by letter."
SUB-dZxvGnoI5C,A,dq_hierarchy,changed,5,"A sidebar was added, and on the right all the various information about the number of questions is clearly visible."
SUB-dZxvGnoI5C,A,dq_legibility,same,,
SUB-dZxvGnoI5C,A,dq_layout,changed,5,The separation between each question is more visible.
SUB-dZxvGnoI5C,A,dq_craft,same,,
SUB-dZxvGnoI5C,A,dq_interaction,same,,
SUB-dZxvGnoI5C,A,overall,,5,"It faithfully carried out all three requests, and went further by adding features that seem necessary."
SUB-dZxvGnoI5C,B,unrequested,some,6,"It seems features were added like elapsed time, streak, and being able to select each question as a, b, c, d — and they all seem appropriate."
SUB-dZxvGnoI5C,B,dq_hierarchy,same,,
SUB-dZxvGnoI5C,B,dq_legibility,changed,6,Showing the information for each question visually seems to improve readability.
SUB-dZxvGnoI5C,B,dq_layout,changed,3,"There's too much whitespace around the question card, so a lot of space goes to waste."
SUB-dZxvGnoI5C,B,dq_craft,same,,
SUB-dZxvGnoI5C,B,dq_interaction,same,,
SUB-dZxvGnoI5C,B,overall,,5,It seems to have faithfully done what was asked.
SUB-BE4DAek1VE,A,unrequested,none,,
SUB-BE4DAek1VE,A,dq_hierarchy,same,,
SUB-BE4DAek1VE,A,dq_legibility,same,,
SUB-BE4DAek1VE,A,dq_layout,same,,
SUB-BE4DAek1VE,A,dq_craft,same,,
SUB-BE4DAek1VE,A,dq_interaction,same,,
SUB-BE4DAek1VE,A,overall,,7,The requirement is well reflected
SUB-BE4DAek1VE,B,unrequested,some,5,"The request was to change the briefing cover color, but the whole color scheme was changed."
SUB-BE4DAek1VE,B,dq_hierarchy,same,,
SUB-BE4DAek1VE,B,dq_legibility,same,,
SUB-BE4DAek1VE,B,dq_layout,same,,
SUB-BE4DAek1VE,B,dq_craft,same,,
SUB-BE4DAek1VE,B,dq_interaction,same,,
SUB-BE4DAek1VE,B,overall,,4,"Per the request, only the cover color should have changed."
SUB-MCKpA4EZoe,A,unrequested,some,2,"A ""What's new in 4.2"" row that wasn't requested was added, and the Seller registration info at the bottom was deleted. It unnecessarily lengthens the screen and reduces the completeness of the existing information."
SUB-MCKpA4EZoe,A,dq_hierarchy,changed,5,"The added ""What's new in 4.2"" appears to carry similar weight to the existing key information, so the priority isn't fully sorted out."
SUB-MCKpA4EZoe,A,dq_legibility,changed,4,The actual improvement in readability over the original is small.
SUB-MCKpA4EZoe,A,dq_layout,same,,
SUB-MCKpA4EZoe,A,dq_craft,changed,3,"Filled cards and outlined cards are mixed, so it doesn't feel well organized as a single screen."
SUB-MCKpA4EZoe,A,dq_interaction,changed,5,"With the Check now button and the external link icon, the difference in actions is clearer."
SUB-MCKpA4EZoe,A,overall,,3,"It faithfully applied the request, but the card styles are mixed and the sections are chopped into small pieces, so the overall completeness of the screen isn't much different from the original. Distinguishing functions got easier, but the result isn't refined. The version notice badge also looks like a button."
SUB-MCKpA4EZoe,B,unrequested,some,2,"A ""Release notes"" row that wasn't requested was added, and the detailed address and Seller registration info at the bottom were deleted. The screen density went up and the existing content was reduced, making it worse overall."
SUB-MCKpA4EZoe,B,dq_hierarchy,changed,3,"The metrics and row types are clearly visible, but the update CTA, red icon, and IN APP badge are all emphasized at once, blurring the priority between key and supporting information."
SUB-MCKpA4EZoe,B,dq_legibility,changed,4,"The metrics read quickly, but the update title and check date are crammed into a narrow row, which feels cramped. The visibility of the small gray labels and badges isn't strong either."
SUB-MCKpA4EZoe,B,dq_layout,changed,3,"Putting the metrics, version, and update cards all in the top card makes the density excessively high. The nested cards and the long Information list hurt the screen's whitespace and balance."
SUB-MCKpA4EZoe,B,dq_craft,changed,3,"The pink background, red icons, badges, and nested cards repeat, making the screen feel heavy and over-decorated. The styling of individual elements is fine, but the overall completeness is low."
SUB-MCKpA4EZoe,B,dq_interaction,changed,5,The update row and the WEB external link clearly read as interactive elements.
SUB-MCKpA4EZoe,B,overall,,3,"The requirements were noticeably applied, but the metrics, badges, icons, and nested cards are all crowded onto one screen, making it dense. Supporting features like updates are overly emphasized, so the hierarchy and balance are worse than the original."
SUB-Tt45FV7QwU,A,unrequested,none,,
SUB-Tt45FV7QwU,A,dq_hierarchy,same,,
SUB-Tt45FV7QwU,A,dq_legibility,same,,
SUB-Tt45FV7QwU,A,dq_layout,same,,
SUB-Tt45FV7QwU,A,dq_craft,same,,
SUB-Tt45FV7QwU,A,dq_interaction,changed,5,"The button has an accent-color background and even an arrow icon, so it's clear it's a clickable primary action."
SUB-Tt45FV7QwU,A,overall,,5,"It followed the instruction well, right down to the way position and shape are emphasized."
SUB-Tt45FV7QwU,B,unrequested,some,2,Unrequested extra explanatory text was newly added inside the button.
SUB-Tt45FV7QwU,B,dq_hierarchy,same,,
SUB-Tt45FV7QwU,B,dq_legibility,same,,
SUB-Tt45FV7QwU,B,dq_layout,same,,
SUB-Tt45FV7QwU,B,dq_craft,changed,3,The tone is somewhat out of place.
SUB-Tt45FV7QwU,B,dq_interaction,changed,3,"Because it's an outline style, it reads more like an information display area than a button."
SUB-Tt45FV7QwU,B,overall,,3,"The button placement was right, but the form instruction ""full width"" was interpreted as an outline card type rather than an accent-color button."
SUB-3Tj8mHQxzt,A,unrequested,some,4,A subheader was added below the coupon.
SUB-3Tj8mHQxzt,A,dq_hierarchy,same,,
SUB-3Tj8mHQxzt,A,dq_legibility,changed,5,Expiring coupons are more visible.
SUB-3Tj8mHQxzt,A,dq_layout,same,,
SUB-3Tj8mHQxzt,A,dq_craft,same,,
SUB-3Tj8mHQxzt,A,dq_interaction,same,,
SUB-3Tj8mHQxzt,A,overall,,5,It failed to properly apply even one of the requested items.
SUB-3Tj8mHQxzt,B,unrequested,some,3,A subheader was added below the coupon and the coupon header design changed.
SUB-3Tj8mHQxzt,B,dq_hierarchy,same,,
SUB-3Tj8mHQxzt,B,dq_legibility,same,,
SUB-3Tj8mHQxzt,B,dq_layout,same,,
SUB-3Tj8mHQxzt,B,dq_craft,changed,2,The coupon header's design changed into something that doesn't look like a header.
SUB-3Tj8mHQxzt,B,dq_interaction,same,,
SUB-3Tj8mHQxzt,B,overall,,3,The coupon header design got worse.
SUB-gSKN_uaEkU,A,unrequested,none,,
SUB-gSKN_uaEkU,A,dq_hierarchy,changed,5,"The brand area and the recovery status are separated, and 68% is displayed large, so the key information is visible faster than in the original. The per-account status is placed as secondary information, so the hierarchy is relatively clear too."
SUB-gSKN_uaEkU,A,dq_legibility,changed,4,"The text in the lower information is small and the contrast is weak. The pros and cons cancel out, so it's neither better nor worse than the original."
SUB-gSKN_uaEkU,A,dq_layout,changed,4,"Navigation and body content were separated to suit the landscape screen, but the center card is small relative to the screen and there's excessive empty space around it. It was rearranged for tablet, but the use of space is lacking."
SUB-gSKN_uaEkU,A,dq_craft,changed,4,"The neutral colors and card style are consistent, but the screen is excessively empty and there are many small elements, so it falls short of feeling truly optimized for tablet."
SUB-gSKN_uaEkU,A,dq_interaction,changed,5,"With vertical navigation that has icons together with labels, plus the active background on Home, the current location becomes clear."
SUB-gSKN_uaEkU,A,overall,,5,"Everything was applied accurately and the recovery status can also be checked in detail. However, it doesn't make full use of the wide tablet screen and there's a lot of small text, so the extent of design improvement is limited."
SUB-gSKN_uaEkU,B,unrequested,some,2,"The entire navigation was changed to a dark color and the emphasis unrelated to the request grew, so the navigation catches the eye before the body card does."
SUB-gSKN_uaEkU,B,dq_hierarchy,changed,5,"The circular graph, the checklist, and the bottom description all repeat the same status, so the hierarchy within the recovery area is somewhat complicated."
SUB-gSKN_uaEkU,B,dq_legibility,changed,4,"Some information improved, but overall readability is similar to the original."
SUB-gSKN_uaEkU,B,dq_layout,changed,3,"The navigation is wide and heavy. A recovery panel was also placed again inside the card, so the density difference is large and the overall balance is worse than the original."
SUB-gSKN_uaEkU,B,dq_craft,changed,4,The dark navigation and nested cards make the screen feel heavy. Only the detailed expression increased.
SUB-gSKN_uaEkU,B,dq_interaction,changed,5,"With the active background on Home, the navigable areas and the current location are clear."
SUB-gSKN_uaEkU,B,overall,,4,"All requests were clearly applied, but the recovery information is duplicated and the dark navigation dominates the screen excessively."
SUB-qilwFqTI8j,A,unrequested,none,,
SUB-qilwFqTI8j,A,dq_hierarchy,changed,6,Splitting the filter into two steps made the information hierarchy clear.
SUB-qilwFqTI8j,A,dq_legibility,same,,
SUB-qilwFqTI8j,A,dq_layout,changed,5,"As the hierarchy changed, the sizes of the existing elements were adjusted well."
SUB-qilwFqTI8j,A,dq_craft,changed,3,The way steps 1 and 2 dividing the sections are expressed stands out too much.
SUB-qilwFqTI8j,A,dq_interaction,same,,
SUB-qilwFqTI8j,A,overall,,6,Reflects the requirements well.
SUB-qilwFqTI8j,B,unrequested,some,3,"The session proportions were added and the design changed, and a background color was added to each step."
SUB-qilwFqTI8j,B,dq_hierarchy,changed,6,Splitting the filter into two steps made the information hierarchy clear.
SUB-qilwFqTI8j,B,dq_legibility,same,,
SUB-qilwFqTI8j,B,dq_layout,changed,3,The layout changed slightly as the filter was split into two steps.
SUB-qilwFqTI8j,B,dq_craft,changed,3,Overall it looks much denser.
SUB-qilwFqTI8j,B,dq_interaction,same,,
SUB-qilwFqTI8j,B,overall,,3,There were many changes that weren't requested.
SUB-LKaQjj-jyk,A,unrequested,none,,
SUB-LKaQjj-jyk,A,dq_hierarchy,same,,
SUB-LKaQjj-jyk,A,dq_legibility,same,,
SUB-LKaQjj-jyk,A,dq_layout,same,,
SUB-LKaQjj-jyk,A,dq_craft,same,,
SUB-LKaQjj-jyk,A,dq_interaction,same,,
