submission_id,revision,item_ref,x,y,w,h,note
SUB-7hXqRKxdB6,A,unrequested,0.348,0.2224,0.3843,0.0559,A subtitle was added.
SUB-7hXqRKxdB6,B,unrequested,0.2888,0.24,0.3885,0.0559,The position and hierarchy of the date were changed.
SUB-veAPTAl_0G,A,dq_hierarchy,0.0227,0.1595,0.9773,0.1742,"The layout of this part doesn't feel good. As the list keeps growing, it feels like it has a staircase effect."
SUB-veAPTAl_0G,A,dq_layout,0.0269,0.1368,0.9731,0.5682,The layout of this part feels ambiguous.
SUB-veAPTAl_0G,B,unrequested,0.0012,0.1141,0.9988,0.0777,"The color and shape of this part overlap with the additional section below, so it feels like the top and bottom are boxing in the content in the middle, which feels a bit stifling."
SUB-At-kiBfwTd,B,unrequested,0.6501,0.7006,0.0979,0.0859,A cancel button was added.
SUB-At-kiBfwTd,B,unrequested,0.4782,0.3665,0.4368,0.1273,The overall form was changed.
SUB-At-kiBfwTd,B,dq_interaction,0.6286,0.6847,0.1241,0.1114,A button was added.
SUB-PjZcCI6ck3,B,unit:2,0.162,0.7368,0.4562,0.0227,The one line that was originally written is gone.
SUB-PjZcCI6ck3,B,unit:3,0.0251,0.3713,0.423,0.0682,It seems to be well reflected.
SUB-PjZcCI6ck3,B,unrequested,0.0044,0.2236,0.8129,0.0758,It was moved onto the image in white text.
SUB-PjZcCI6ck3,B,dq_craft,0.0293,0.6838,0.9705,0.0322,The completeness was improved by adjusting the text size and adding lines.
SUB-PjZcCI6ck3,B,dq_craft,0.7219,0.7273,0.2779,0.1951,This part feels like an excessive modification.
SUB-gGa63cd5jK,A,unit:1,0.6253,0.6976,0.3652,0.2705,This doesn't seem to be where this part was; it looks like the AI newly added it.
SUB-gGa63cd5jK,A,unrequested,0.6325,0.7104,0.3484,0.2609,This part seems to have been newly created.
SUB-gGa63cd5jK,A,dq_interaction,0.6205,0.6849,0.3771,0.2864,A new function was added.
SUB-gGa63cd5jK,A,dq_interaction,0.0024,0.0,0.2148,0.9936,A sidebar was added.
SUB-gGa63cd5jK,B,unrequested,0.0246,0.6101,0.9594,0.3819,"It's good that the to-do list is separated by status, so things to do right now, completed items, etc. are distinguished."
SUB-gGa63cd5jK,B,dq_craft,0.0198,0.6547,0.0358,0.1337,It feels like the kind of design form that AI produces.
SUB-gGa63cd5jK,B,dq_interaction,0.0127,0.6006,0.9873,0.3994,The options became clear.
SUB-cl-5xgAxt_,A,unrequested,0.1958,0.9114,0.6192,0.0582,A secondary link was added. I'm curious about the intent behind this part.
SUB-cl-5xgAxt_,A,unrequested,0.1238,0.418,0.7517,0.359,Providing a guide like a tutorial feels positive.
SUB-cl-5xgAxt_,A,dq_legibility,0.1123,0.422,0.1066,0.351,Using icons clearly shows the separation of the layers to be read.
SUB-cl-5xgAxt_,A,dq_interaction,0.1987,0.9094,0.6135,0.0662,"I'm curious about the intent behind adding the function. Design-wise, there doesn't seem to be much to fix."
SUB-cl-5xgAxt_,B,unrequested,0.0518,0.2946,0.9274,0.5556,A time-based settings section was added.
SUB-cl-5xgAxt_,B,unrequested,0.0374,0.1462,0.9389,0.1183,Weekly dates were added.
SUB-VlRYP2Vwg_,B,unit:1,0.6568,0.0306,0.0945,0.0711,A check icon was added.
SUB-VlRYP2Vwg_,B,unrequested,0.0258,0.1898,0.9409,0.6895,"The three notification items changed from being separated by divider lines to gray background cards each, and the colors were also differentiated."
SUB-VlRYP2Vwg_,B,dq_hierarchy,0.0371,0.2056,0.9371,0.3816,I doubt whether using pink will work positively.
SUB-mvDuCPruoZ,A,unrequested,0.5945,0.3333,0.2983,0.1305,It looks like the design form was changed a bit.
SUB-mvDuCPruoZ,B,dq_craft,0.0909,0.2537,0.2745,0.6046,The highlight color actually feels weaker in impact.
SUB-mvDuCPruoZ,B,dq_craft,0.3988,0.4192,0.0501,0.0955,It's an AI-ish design.
SUB-3DeLUzF4Ut,B,unrequested,0.6205,0.2044,0.3508,0.4869,An overall background color was added.
SUB-cl6W0V3xUd,A,dq_interaction,0.2035,0.3162,0.1601,0.32,A bookmark function was added.
SUB-cl6W0V3xUd,B,unrequested,0.0867,0.3352,0.1212,0.378,It's a very AI-looking design..
SUB-cl6W0V3xUd,B,unrequested,0.3507,0.3932,0.4155,0.044,Distinguishing the features with badges makes them stand out well. But I question whether it fits the visual hierarchy for them to stand out more than the title.
SUB-TPzkkB9mXF,B,dq_hierarchy,0.0468,0.0255,0.9233,0.1543,It feels positive that the subscription action is set apart and placed at the top.
SUB-TPzkkB9mXF,B,dq_hierarchy,0.0161,0.1873,0.9725,0.6945,"Overall, what you should read seems to be distinguished layer by layer, so the flow feels good."
SUB-PhprIaSg7w,A,unit:1,0.3224,0.1047,0.593,0.104,It's made clear that this is about reading.
SUB-PhprIaSg7w,A,unit:1,0.0497,0.2347,0.9503,0.418,"The title says it's the homework section.
Book - chapter: through this, you recognize it's a book (first cue)
read ~~ -> you recognize it's about reading (second cue)"
SUB-PhprIaSg7w,A,unit:1,0.0583,0.6307,0.8916,0.144,"Explicitly stated as ""reading log."""
SUB-PhprIaSg7w,A,unit:1,0.0194,0.7007,0.9806,0.202,You recognize it as homework from the teacher's note.
SUB-PhprIaSg7w,B,unit:1,0.0454,0.2767,0.9003,0.502,Divided according to the homework period.
SUB-PhprIaSg7w,B,unit:1,0.1925,0.3507,0.5497,0.066,"From the content, it appears to be book-related."
SUB-PhprIaSg7w,B,unit:1,0.5258,0.9147,0.1904,0.0853,Makes you recognize that it's a book.
SUB-PhprIaSg7w,B,dq_hierarchy,0.08,0.1007,0.92,0.182,"Made it so this is the most visible, and then the content is seen next."
SUB-PhprIaSg7w,B,dq_legibility,0.041,0.5447,0.959,0.124,"By differentiating the ones that are done,
readability is improved through the contrast between completed and incomplete items."
SUB-PhprIaSg7w,B,overall,0.7465,0.3287,0.2535,0.484,"On the right, the three categories nicely separate completed / urgent / not urgent."
SUB-Cl-9mUwvCe,A,unrequested,0.0263,0.8564,0.9713,0.0962,The button color was changed.
SUB-Cl-9mUwvCe,B,unrequested,0.026,0.7421,0.9665,0.1068,An edit function was added.
SUB-Cl-9mUwvCe,B,unrequested,0.0168,0.8446,0.9832,0.0962,The button color was also changed.
SUB-Cl-9mUwvCe,B,unrequested,0.0075,0.631,0.4208,0.1154,The position of the price was changed.
SUB-Cl-9mUwvCe,B,dq_interaction,0.0121,0.7335,0.9711,0.1261,An additional feature was added.
SUB-4D4extKgep,A,unrequested,0.752,0.6427,0.2358,0.0427,Text was added.
SUB-4D4extKgep,B,dq_hierarchy,0.026,0.6577,0.9434,0.1197,Your eye is drawn more to the song coming up next.
SUB-cBq7qFMWU9,A,dq_interaction,0.2942,0.6833,0.1988,0.0406,I question whether the remove function is really necessary.
SUB-M4Dq4NALT4,A,unit:1,0.0121,0.5359,0.9387,0.0256,It was newly added.
SUB-M4Dq4NALT4,A,unrequested,0.0121,0.5401,0.9387,0.0214,It was newly added.
SUB-M4Dq4NALT4,A,dq_legibility,0.7243,0.6534,0.2728,0.0556,"Similar functions are placed in similar positions, so the flow of the eye is more comfortable."
SUB-M4Dq4NALT4,B,dq_hierarchy,0.026,0.538,0.974,0.2714,
SUB-M4Dq4NALT4,B,dq_craft,0.026,0.6192,0.9665,0.1047,"It's bundled into a card, and the icon and progress time were also given strokes, which makes me wonder if this wasn't an unnecessary grouping. By limiting the size of the icon, I feel users will become wary that they have to tap exactly inside that circle."
SUB-UwpJer6dkn,A,dq_hierarchy,0.0349,0.2681,0.9572,0.1929,Showing the chapter progress rate makes it stand out well.
SUB-UwpJer6dkn,B,unrequested,0.0534,0.1737,0.277,0.2915,The book title was given a card background fill.
SUB-UwpJer6dkn,B,unrequested,0.0441,0.5681,0.9325,0.2722,"The existing three-item list format was changed to a different form, adapting the function to suit the topic."
SUB-xkGxuCC66F,B,unrequested,0.0642,0.79,0.8987,0.0986,"You can now preview the next song, and that design was revised."
SUB-xkGxuCC66F,B,dq_craft,0.5197,0.5113,0.4093,0.09,Setting the playback speed section apart comes across as appropriate.
SUB-xkGxuCC66F,B,dq_interaction,0.4889,0.507,0.4463,0.1029,Additional options besides 1x were added.
SUB-1u7pw0Nayj,B,unrequested,0.2053,0.4134,0.7589,0.0605,"By adding a heading, type/deleted/expires are perceived as equivalent categories while still standing out well."
SUB-1u7pw0Nayj,B,dq_craft,0.0167,0.0252,0.1599,0.9748,The sidebar is composed with clearly differentiated colors so the content is separated. It feels like dark mode.
SUB-1u7pw0Nayj,B,dq_craft,0.2196,0.197,0.2243,0.0827,The tab-style design feels good for maintainability.
SUB-1u7pw0Nayj,B,dq_craft,0.8377,0.1047,0.1384,0.1018,This part feels lacking aesthetically.
SUB-HVIm3yyY7i,A,dq_hierarchy,0.3108,0.0752,0.3416,0.0493,The top title stands out more than in the original.
SUB-HVIm3yyY7i,A,dq_craft,0.0431,0.3195,0.9387,0.3194,I'm curious about the difference and the intent between the ones filled with color and the ones that aren't.
SUB-HVIm3yyY7i,B,unit:1,0.0739,0.4567,0.8556,0.1222,It makes me wonder whether this is really the part that should be emphasized.
SUB-HVIm3yyY7i,B,dq_hierarchy,0.0893,0.4588,0.831,0.1093,I wonder what the rationale is for emphasizing this part.
SUB-HVIm3yyY7i,B,overall,0.0954,0.4653,0.8156,0.105,"Compared to the original, it's a shame that it's ambiguous whether this part is meant to be a button or just an emphasis element. Other than that, all the requested items were reflected well."
SUB-LFF3tX2Uqj,A,unit:1,0.0075,0.4269,0.9925,0.3974,"The two types of reactions are well separated, but they're listed as running text, which actually seems to hurt visibility."
SUB-LFF3tX2Uqj,A,unit:2,0.7428,0.006,0.2572,0.0641,"The button for writing a new post is there alright, but UI-wise it feels lacking."
SUB-LFF3tX2Uqj,A,unrequested,0.0306,0.3436,0.4809,0.2821,A feature showing what kind of reactions were received has been added.
SUB-LFF3tX2Uqj,A,unrequested,0.0399,0.2752,0.9526,0.062,A screen where you can update photos has been created.
SUB-LFF3tX2Uqj,A,dq_legibility,0.0399,0.459,0.1618,0.1517,"The image wasn't properly applied, so it's made up of text instead, which hurts readability."
SUB-LFF3tX2Uqj,A,dq_interaction,0.715,0.0102,0.2775,0.0641,A button for writing a new post has been added.
SUB-LFF3tX2Uqj,A,dq_interaction,0.0121,0.2666,0.9803,0.0748,"It seems a feature for adding photos was created, but I'm not sure what the screen is intended for — whether uploading a photo also creates a post."
SUB-LFF3tX2Uqj,B,unit:2,0.026,0.8329,0.974,0.0876,The button area at the bottom is taking up a lot of space.
SUB-LFF3tX2Uqj,B,unrequested,0.715,0.0807,0.2728,0.0897,"This part, which wasn't requested, has been added."
SUB-E1Ppy16Ry-,A,unrequested,0.1693,0.7053,0.0677,0.0493,"Rather than turning only the completed step white, it painted the entire progress track white as well."
SUB-E1Ppy16Ry-,B,unrequested,0.0442,0.137,0.0811,0.733,"In a way, this area feels like an unnecessary change."
SUB-E1Ppy16Ry-,B,dq_interaction,0.6909,0.7586,0.2172,0.0632,I'm not sure what the point of adding this was.
SUB-i8EWCT1sg7,A,unrequested,0.0215,0.8112,0.6229,0.1888,"I'm not sure whether this was already there before, but it looks like it was added."
SUB-i8EWCT1sg7,A,dq_interaction,0.747,0.0729,0.2076,0.0955,A download feature has been created.
SUB-i8EWCT1sg7,A,dq_interaction,0.0215,0.808,0.6062,0.175,This part has been added.
SUB-i8EWCT1sg7,B,unrequested,0.2267,0.1063,0.7613,0.1687,It shows the delivery progress steps.
SUB-i8EWCT1sg7,B,unrequested,0.2315,0.3132,0.7637,0.0859,A header has been created.
SUB-i8EWCT1sg7,B,dq_interaction,0.0095,0.0172,0.1933,0.9828,"A side bar was added, and a My Profile indicator was created so you can navigate to My Page."
SUB-EDKuXXKgI1,A,unit:1,0.0446,0.2383,0.911,0.2571,"Beyond just changing the order of the cancellation notice, it changed the design structure."
SUB-EDKuXXKgI1,B,dq_hierarchy,0.0565,0.3436,0.8593,0.2971,It reads well step by step.
SUB-EDKuXXKgI1,B,dq_hierarchy,0.0474,0.6492,0.9259,0.2676,"Apart from the color, the cancel button doesn't feel any different, but the design of the button to keep it has changed so it looks emphasized."
SUB-z923F8PkLz,A,unit:1,0.1841,0.3502,0.8007,0.54,"Honestly, even the original design already distinguished clearly enough between people who follow you back and those who don't... adding the 'pending' and 'mutual' badges just makes it more complicated and cluttered."
SUB-z923F8PkLz,A,unrequested,0.0196,0.3482,0.1818,0.55,The moment I saw it I wondered why on earth they changed the profile picture area...? Distinguishing even the profile pictures with dotted and solid lines makes it look more complicated than necessary.
SUB-z923F8PkLz,A,dq_layout,0.4264,0.3632,0.2251,0.044,"Adding unnecessary elements makes an already cramped space even more cramped, so the white space looks unbalanced."
SUB-z923F8PkLz,B,unit:1,0.0326,0.1432,0.8527,0.054,"I think the chip-button format that separates All/Mutual/Pending like this is good. But the chip button says 2,144 pending while the body below shows 24 pending, which left me puzzled."
SUB-z923F8PkLz,B,unrequested,0.0326,0.1472,0.8483,0.052,"1. First, it's already shown once in the chip buttons at the top."
SUB-z923F8PkLz,B,unrequested,0.0326,0.2032,0.9219,0.084,"2. Second, it's shown again in the callout."
SUB-z923F8PkLz,B,unrequested,0.0,0.2972,0.9718,0.566,"3. Third, it's shown yet again in the body.
Looking at this design, I wondered whether it's really appropriate to explain the same information in three different ways like this. Honestly, once should be enough."
SUB-z923F8PkLz,B,unrequested,0.0153,0.2972,0.5886,0.336,"Lastly, in the original design the body headers were 'This week' and 'Earlier', but I think changing them in variant B to a 'mutual' / 'not following back' basis was unnecessary. As noted above, that information has already been provided several times. I'd say the original headers split by time period were more appropriate."
SUB-mzXyDg-afz,B,unrequested,0.0929,0.5543,0.8079,0.1264,The layout has been changed.
SUB-mzXyDg-afz,B,unrequested,0.0748,0.6871,0.8533,0.1475,"Instead of a progress bar, it filled in the background color."
SUB-mzXyDg-afz,B,dq_legibility,0.0929,0.5312,0.8381,0.1665,The readability of this part seems to have improved.
SUB-mzXyDg-afz,B,dq_craft,0.0808,0.5312,0.82,0.1644,"It's information that should be shown with the same design, and showing the items that don't have much text on a single line while emphasizing the numbers is good."
SUB-mzXyDg-afz,B,dq_craft,0.105,0.6829,0.8079,0.1475,It's a shame that it's not easy to tell that something is in progress.
SUB-mzXyDg-afz,B,dq_interaction,0.7767,0.3626,0.1392,0.0969,Something like an icon for adding a photo has been added.
SUB-ZOwC-g-3LP,A,unit:1,0.0239,0.2902,0.9479,0.408,"The text at the top and the bullet point content at the bottom overlap, so it'd be better to remove one of them. Or, if you want to keep both elements, it'd be better to make sure the content doesn't repeat."
SUB-ZOwC-g-3LP,A,unit:2,0.0499,0.7102,0.9046,0.162,"Where does tapping 'Create your workspace' take you? In the end, don't you have to sign up first in order to create a new workspace? If so, I wonder why there's a Sign in below. In this case just the single 'Create your workspace' button would be enough, and I think this nonsensical design came out because the AI gave no thought at all to the UX flow and only aimed to draw a UI screen that 'looks plausible'."
SUB-ZOwC-g-3LP,B,unit:1,0.0499,0.0272,0.7704,0.104,"The body already has enough information about the service. For this area, just the service logo and name would probably be enough."
SUB-ZOwC-g-3LP,B,unit:1,0.0672,0.1892,0.8657,0.144,The typography size is excessively large.
